1	"Malignant neoplasm of peripheral nerves of right upper limb, including shoulder"	"Peripheral nerve cancer, R arm"
0	"Malignant neoplasm of peripheral nerves of right upper limb, including shoulder"	"Phlegmonous dacryocystitis, both eyes"
1	"Moderate protein-calorie malnutrition"	"Moderate protein calorie malnutrition"
0	"Moderate protein-calorie malnutrition"	"Right band keratopathy"
1	"Pregnancy care for patient with recurrent pregnancy loss, unspecified trimester"	"Recurrent pregnancy loss in pregnancy"
0	"Pregnancy care for patient with recurrent pregnancy loss, unspecified trimester"	"Oophoritis (inflammation of the ovaries)"
1	"Round hole, left eye"	"Left round hole"
0	"Round hole, left eye"	"Cerebrovascular accident due to left middle cerebral artery thrombosis"
1	"Retinal detachment with single break, bilateral"	"Retinal detachment with single break, both eyes"
0	"Retinal detachment with single break, bilateral"	"Chronic conjunctivitis"
1	"Underimmunization status"	"Behind on immunization due to alternate schedule"
0	"Underimmunization status"	"Herpes simplex infection, skin"
1	"Rheumatoid nodule, left shoulder"	"Rheumatoid nodule of left shoulder"
0	"Rheumatoid nodule, left shoulder"	"Uterus bilocularis"
1	"Acute bronchitis due to respiratory syncytial virus"	"Acute respiratory syncytial virus bronchitis"
0	"Acute bronchitis due to respiratory syncytial virus"	"Chlamydia infection of anus and rectum"
1	"Immunization not carried out because of patient allergy to vaccine or component"	"Vaccination not carried out because of allergy to vaccine or component"
0	"Immunization not carried out because of patient allergy to vaccine or component"	"Atrioventricular block, incomplete"
1	"Other enthesopathy of unspecified foot"	"Tendinitis of flexor hallucis longus"
0	"Other enthesopathy of unspecified foot"	"Neoplasm of uncertain behavior, prostate"
1	"Nephrotic syndrome with diffuse membranous glomerulonephritis"	"Nephrotic syndrome w membranous glomerulonephritis"
0	"Nephrotic syndrome with diffuse membranous glomerulonephritis"	"Abnl blood test"
1	"Hepatorenal syndrome"	"Cholemic nephrosis"
0	"Hepatorenal syndrome"	"Pressure ulcer of coccyx stage 3"
1	"Family history of polycystic kidney"	"FH: Polycystic kidney"
0	"Family history of polycystic kidney"	"Anterior lens dislocation"
1	"Syphilis of liver and other viscera"	"Syphilis of liver"
0	"Syphilis of liver and other viscera"	"Cystitis, irradiation"
1	"Maxillary hyperplasia"	"Congenital maxillary hyperplasia"
0	"Maxillary hyperplasia"	"Hyperimmunoglobulin e syndrome"
1	"Bursitis of right shoulder"	"Right shoulder bursa disorder"
0	"Bursitis of right shoulder"	"Both sides mastoid cholesteatoma"
1	"Benign neoplasm of right bronchus and lung"	"Benign neoplasm of right bronchus"
0	"Benign neoplasm of right bronchus and lung"	"Right patellar tendinitis"
1	"Underimmunization status"	"Hx of underimmunized status"
0	"Underimmunization status"	"Acute viral bronchitis"
1	"Bilateral osteoarthritis resulting from hip dysplasia"	"Osteoarthritis of hip due to hip dysplasia"
0	"Bilateral osteoarthritis resulting from hip dysplasia"	"Idiopathic partial epilepsy with status epilepticus"
1	"Constipation, unspecified"	"Constipation, spastic"
0	"Constipation, unspecified"	"L marginal corneal ulcer"
1	"Punctate keratitis, unspecified eye"	"Punctate keratopathy"
0	"Punctate keratitis, unspecified eye"	"Acute lymphangitis of right forearm"
1	"Osteochondritis dissecans, right hip"	"Osteochondritis dissecans of R hip"
0	"Osteochondritis dissecans, right hip"	"Contracture of joint of hand"
1	"Equatorial staphyloma, unspecified eye"	"Equatorial staphyloma"
0	"Equatorial staphyloma, unspecified eye"	"Cancer metastatic to right adrenal gland"
1	"Neuropathic heredofamilial amyloidosis"	"Familial amyloid polyneuropathy"
0	"Neuropathic heredofamilial amyloidosis"	"Adult health check up done (situation)"
1	"Acute serous otitis media, bilateral"	"Both sides acute serous otitis media"
0	"Acute serous otitis media, bilateral"	"Traumatic arthropathy of right hip"
1	"Cyclotropia, right eye"	"R cyclotropia"
0	"Cyclotropia, right eye"	"OB perineal trauma"
1	"Osteomyelitis of vertebra, lumbosacral region"	"Osteomyelitis of lumbosacral vertebra"
0	"Osteomyelitis of vertebra, lumbosacral region"	"Subacute leukemia in relapse"
1	"Opioid use, unspecified with opioid-induced sleep disorder"	"Opioid-induced sleep disorder"
0	"Opioid use, unspecified with opioid-induced sleep disorder"	"Opioid induced constipation, therapeutic use"
1	"Spontaneous rupture of flexor tendons, other site"	"Nontraumatic tear of flexor tendon of left wrist"
0	"Spontaneous rupture of flexor tendons, other site"	"Pressure ulcer of left buttock stage 3"
1	"Retinal detachment with giant retinal tear, unspecified eye"	"Giant retinal tear"
0	"Retinal detachment with giant retinal tear, unspecified eye"	"Both sides acute otitis externa"
1	"Transient visual loss, right eye"	"R transient visual loss"
0	"Transient visual loss, right eye"	"Infection by Brugia malayi"
1	"Malignant neoplasm of unspecified conjunctiva"	"Cancer of the conjunctiva, primary"
0	"Malignant neoplasm of unspecified conjunctiva"	"Paraplegic immobility syndrome"
1	"Exudative cyst of pars plana, left eye"	"Left exudative cyst, pars plana"
0	"Exudative cyst of pars plana, left eye"	"Hypervolemia (fluid overload)"
1	"Alcohol abuse, uncomplicated"	"Alcohol abuse, episodic"
0	"Alcohol abuse, uncomplicated"	"Hepatitis C, chronic, with hepatic coma"
1	"Chronic lymphocytic leukemia of B-cell type in relapse"	"Chronic lymphoid leukemia in relapse"
0	"Chronic lymphocytic leukemia of B-cell type in relapse"	"Incontinentia pigmenti syndrome"
1	"Drug-induced gout, left ankle and foot"	"Drug induced gout of L ankle"
0	"Drug-induced gout, left ankle and foot"	"Allergic rhinitis (nose congestion)"
1	"Zoster with other complications"	"Otitis externa due to Herpes zoster"
0	"Zoster with other complications"	"Hx of urethral cancer"
1	"Other drug induced movement disorders"	"Medication-induced movement disorder"
0	"Other drug induced movement disorders"	"Diverticulitis of ileum w perforation"
1	"Bipolar disorder, in partial remission, most recent episode hypomanic"	"Hypomanic bipolar disorder in partial remission"
0	"Bipolar disorder, in partial remission, most recent episode hypomanic"	"Lymphoma peripheral T-cell"
1	"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus"	"Epilepsy, partial frontal lobe, w impairment of consciousness"
0	"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus"	"DVT arm, acute, right"
1	"Derangement of posterior horn of lateral meniscus due to old tear or injury, left knee"	"Derangement of posterior horn of left lateral meniscus due to old injury"
0	"Derangement of posterior horn of lateral meniscus due to old tear or injury, left knee"	"Social maladjustment"
1	"Other congenital valgus deformities of feet"	"Pes valgoplanus congenital"
0	"Other congenital valgus deformities of feet"	"Benign neoplasm, skin of right ear"
1	"Family history of consanguinity"	"Genetic counseling, consanguinity"
0	"Family history of consanguinity"	"Foster care"
1	"Distal interphalangeal psoriatic arthropathy"	"Psoriatic arthritis with distal interphalangeal joint involvement"
0	"Distal interphalangeal psoriatic arthropathy"	"L central corneal opacity"
1	"Malignant neoplasm of unspecified descended testis"	"Primary malignant neoplasm of descended testis"
0	"Malignant neoplasm of unspecified descended testis"	"Endophthalmitis due to onchocerciasis"
1	"Cerebrovascular disease, unspecified"	"Cerebrovascular disease"
0	"Cerebrovascular disease, unspecified"	"Rheumatic mitral disease"
1	"Complex regional pain syndrome I of right upper limb"	"Complex regional pain syndrome (CRPS) Type 1, R arm"
0	"Complex regional pain syndrome I of right upper limb"	"Herpes simplex infection, anogenital"
1	"Chronic serous otitis media, bilateral"	"Both sides chronic serosanguineous otitis media"
0	"Chronic serous otitis media, bilateral"	"Spontaneous rupture of lower leg tendon"
1	"Other cytomegaloviral diseases"	"Cytomegaloviral gastritis"
0	"Other cytomegaloviral diseases"	"Addison's disease, myopathy"
1	"Kaschin-Beck disease, unspecified hip"	"Kaschin Beck disease of thigh"
0	"Kaschin-Beck disease, unspecified hip"	"Spontaneous rupture of extensor tendon of forearm"
1	"Left sided colitis with abscess"	"Left sided colitis w abscess"
0	"Left sided colitis with abscess"	"Neoplasm of uncertain behavior, placenta"
1	"Acute embolism and thrombosis of superior vena cava"	"Acute thrombosis of superior vena cava"
0	"Acute embolism and thrombosis of superior vena cava"	"Anterior scleritis"
1	"Other cicatricial alopecia"	"Central centrifugal cicatricial alopecia"
0	"Other cicatricial alopecia"	"R choroid degeneration"
1	"Gammaherpesviral mononucleosis without complication"	"Gamma herpes mononucleosis"
0	"Gammaherpesviral mononucleosis without complication"	"Hereditary diffuse membranous glomerulonephritis"
1	"Exudative retinopathy, bilateral"	"Exudative retinopathy, both eyes"
0	"Exudative retinopathy, bilateral"	"Right anterior cerebral artery occlusion"
1	"Malignant neoplasm of vestibule of mouth"	"Cancer of the mouth, vestibule"
0	"Malignant neoplasm of vestibule of mouth"	"Corticostriatal-spinal degeneration"
1	"Chronic venous hypertension (idiopathic) with ulcer and inflammation of left lower extremity"	"Venous stasis edema w ulcer of left ankle w inflammation"
0	"Chronic venous hypertension (idiopathic) with ulcer and inflammation of left lower extremity"	"Tendinitis of left peroneal tendon"
1	"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, bilateral legs"	"Atherosclerosis of both leg nonautologous biological bypass graft"
0	"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, bilateral legs"	"Chronic multifocal osteomyelitis of shoulder"
1	"Congenital partial dislocation of hip, unspecified"	"Congenital subluxation of hip"
0	"Congenital partial dislocation of hip, unspecified"	"Carotid artery syndrome hemispheric"
1	"Unspecified soft tissue disorder related to use, overuse and pressure, left forearm"	"Overuse disorder of soft tissues, left forearm"
0	"Unspecified soft tissue disorder related to use, overuse and pressure, left forearm"	"Vagina to small intestine fistula"
1	"Cystic meniscus, anterior horn of medial meniscus, unspecified knee"	"Cyst of anterior horn of medial meniscus"
0	"Cystic meniscus, anterior horn of medial meniscus, unspecified knee"	"Duplication of uterine cervix"
1	"Priapism, unspecified"	"Priapism"
0	"Priapism, unspecified"	"R upper hordeolum internum"
1	"Secondary malignant neoplasm of right lung"	"Cancer metastatic to R lung"
0	"Secondary malignant neoplasm of right lung"	"Rectal hemorrhage due to colonic inflammatory polyps"
1	"Osteopathy after poliomyelitis, left upper arm"	"Poliomyelitis osteopathy of left upper arm"
0	"Osteopathy after poliomyelitis, left upper arm"	"Cancer of the mediastinum"
1	"Chronic osteomyelitis with draining sinus, unspecified femur"	"Chronic osteomyelitis of femur with draining sinus"
0	"Chronic osteomyelitis with draining sinus, unspecified femur"	"Late syphilitic splenomegaly"
1	"Chronic myelomonocytic leukemia not having achieved remission"	"Leukemia, chronic monocytic"
0	"Chronic myelomonocytic leukemia not having achieved remission"	"Ototoxic hearing loss"
1	"Contact blepharoconjunctivitis, right eye"	"R contact blepharoconjunctivitis"
0	"Contact blepharoconjunctivitis, right eye"	"R band keratopathy"
1	"Felty's syndrome, unspecified site"	"Felty's syndrome"
0	"Felty's syndrome, unspecified site"	"Ano-rectal disease"
1	"Posterior cyclitis, right eye"	"R posterior cyclitis"
0	"Posterior cyclitis, right eye"	"Dysarthria"
1	"Sickle-cell trait"	"Sickle cell trait"
0	"Sickle-cell trait"	"Hyperkalemia, ACE inhibitor induced"
1	"Recurrent dislocation, unspecified elbow"	"Recurrent dislocation of elbow"
0	"Recurrent dislocation, unspecified elbow"	"Chronic ulcer of back with bone necrosis"
1	"Other disorders of glycoprotein metabolism"	"Carbohydrate deficient glycoprotein syndrome"
0	"Other disorders of glycoprotein metabolism"	"Osteitis deformans of R shoulder"
1	"Osteochondritis dissecans, unspecified knee"	"Osteochondritis dissecans of knee"
0	"Osteochondritis dissecans, unspecified knee"	"Nontraumatic ischemic infarction of muscle of left forearm"
1	"Acute embolism and thrombosis of right iliac vein"	"Acute DVT of right Iliofemoral vein"
0	"Acute embolism and thrombosis of right iliac vein"	"Scleral anomaly"
1	"Subacute osteomyelitis, unspecified hand"	"Subacute osteomyelitis of hand"
0	"Subacute osteomyelitis, unspecified hand"	"Congenital absence of radius"
1	"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, without status epilepticus"	"Partial parietal lobe epilepsy, intractable"
0	"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, without status epilepticus"	"History of sickle cell anemia (situation)"
1	"Pannus (corneal), right eye"	"R corneal pannus"
0	"Pannus (corneal), right eye"	"Allergic rhinitis due to animal hair or dander"
1	"Nontraumatic subarachnoid hemorrhage from right carotid siphon and bifurcation"	"Nontraumatic right carotid siphon and bifurcation subarachnoid hemorrhage"
0	"Nontraumatic subarachnoid hemorrhage from right carotid siphon and bifurcation"	"Osteochondropathy of R ankle and foot"
1	"Other juvenile arthritis, unspecified site"	"Monarticular juvenile rheumatoid arthritis"
0	"Other juvenile arthritis, unspecified site"	"Postthrombotic ulcer"
1	"Leukemia, unspecified, in remission"	"Subacute leukemia in remission"
0	"Leukemia, unspecified, in remission"	"Pregnancy test, pregnancy unconfirmed"
1	"Other ill-defined heart diseases"	"Papillary muscle disorder"
0	"Other ill-defined heart diseases"	"Boil of back"
1	"Ankylosis of ear ossicles, left ear"	"Left ossicular ankylosis"
0	"Ankylosis of ear ossicles, left ear"	"Superior limbic keratoconjunctivitis, both eyes"
1	"Malignant neoplasm of tongue, unspecified"	"Tongue cancer"
0	"Malignant neoplasm of tongue, unspecified"	"Right chamber angle degeneration"
1	"Juvenile rheumatoid arthritis with systemic onset, unspecified shoulder"	"Juvenile idiopathic arthritis of shoulder"
0	"Juvenile rheumatoid arthritis with systemic onset, unspecified shoulder"	"Mature T-cell AND/OR NK-cell lymphoma of axillary lymph nodes"
1	"Juvenile osteochondrosis of spine, lumbar region"	"Juvenile osteochondrosis of lumbar spine"
0	"Juvenile osteochondrosis of spine, lumbar region"	"L partial retinal artery occlusion"
